SKU|CORE DEPOSIT|CF SHIPPING|SBOX|Available|BRANDNAME|PACKAGE|SHIPPINGTYPE|Templates|forname1|forname2|Core|Valid|Price|Height|Length|Width|Weight|UPC|DATA SOURCE|IN STOCK|MainProduct|VENDORID
150.40101|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.16|1.50|7.00|6.00|0.30|805890341932|||M|
150.40105|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.88|1.50|7.00|6.00|0.30|805890247197|||M|
150.40106|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.88|1.50|7.00|6.00|0.35|805890247210|||M|
150.40114|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|1.50|7.00|6.00|0.25|805890359845|||M|
150.40113|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|1.50|7.00|6.00|0.25|805890359838|||M|
150.40115|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.77|1.50|7.00|6.00|0.30|805890359852|||M|
150.40116|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|1.50|7.00|6.00|0.85|805890468134|||M|
150.40117|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|1.50|7.00|6.00|0.85|805890468141|||M|
150.40120|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|4.00|13.00|10.00|6.00||||M|
150.40121|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|4.00|13.00|10.00|6.00||||M|
150.40136|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.41|4.00|13.00|10.00|6.00||||M|
150.40137|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.41|4.00|13.00|10.00|6.00||||M|
150.40304|||||Centric®|||Centric Brake Hose||Brake Hose||True|10.10|1.50|7.00|6.00|0.30|805890078654|||M|
150.40312|||||Centric®|||Centric Brake Hose||Brake Hose||True|13.28|1.50|7.00|6.00|0.30|805890078739|||M|
150.40313|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.53|1.50|7.00|6.00|0.30|805890078746|||M|
150.40316|||||Centric®|||Centric Brake Hose||Brake Hose||True|18.62|1.50|7.00|6.00|0.30|805890078760|||M|
150.40317|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.22|1.50|7.00|6.00|0.30|805890078777|||M|
150.40318|||||Centric®|||Centric Brake Hose||Brake Hose||False|23.16|1.50|7.00|6.00|0.30|805890078784|||M|
150.40321|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|1.50|7.00|6.00|0.50|805890078807|||M|
150.40322|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.76|1.50|7.00|6.00|0.30|805890078814|||M|
150.40323|||||Centric®|||Centric Brake Hose||Brake Hose||True|15.89|1.50|7.00|6.00|0.30|805890078821|||M|
150.40324|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.89|1.50|7.00|6.00|0.30|805890078838|||M|
150.40325|||||Centric®|||Centric Brake Hose||Brake Hose||True|13.28|1.50|7.00|6.00|0.30|805890078845|||M|
150.40326|||||Centric®|||Centric Brake Hose||Brake Hose||True|12.22|1.50|7.00|6.00|0.40|805890078852|||M|
150.40327|||||Centric®|||Centric Brake Hose||Brake Hose||True|12.22|1.50|7.00|6.00|0.70|805890078869|||M|
150.40330|||||Centric®|||Centric Brake Hose||Brake Hose||False|22.18|1.50|7.00|6.00|0.30|805890078890|||M|
150.40331|||||Centric®|||Centric Brake Hose||Brake Hose||False|22.18|1.50|7.00|6.00|0.30|805890078906|||M|
150.40332|||||Centric®|||Centric Brake Hose||Brake Hose||True|23.16|1.50|7.00|6.00|0.70|805890078913|||M|
150.40345|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.35|1.50|7.00|6.00|0.30|805890170280|||M|
150.40346|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.16|1.50|7.00|6.00|0.30|805890170297|||M|
150.40347|||||Centric®|||Centric Brake Hose||Brake Hose||True|18.69|1.50|7.00|6.00|0.50|805890170303|||M|
150.40348|||||Centric®|||Centric Brake Hose||Brake Hose||True|18.69|1.50|7.00|6.00|0.50|805890170310|||M|
150.40349|||||Centric®|||Centric Brake Hose||Brake Hose||True|16.47|1.50|7.00|6.00|0.50|805890170327|||M|
150.40350|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|1.50|7.00|6.00|0.50|805890170334|||M|
146.30008|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||37.96|4.00|13.00|10.00|6.00||||M|
146.30009|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||34.30|4.00|13.00|10.00|6.00||||M|
143.63023|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||25.13|2.00|4.00|9.00|0.10|805890150053|||M|
146.43033|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||15.41|2.00|4.00|9.00|1.40|805890308706|||M|
146.43039|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||12.22|4.00|13.00|10.00|6.00||||M|
146.44007|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||15.41|2.00|4.00|9.00|1.40|805890153535|||M|
146.44009|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||13.77|4.00|13.00|10.00|6.00||||M|
146.45017|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||16.72|4.00|13.00|10.00|6.00||||M|
146.51033|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||15.71|4.00|13.00|10.00|6.00||||M|
146.54003|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||16.56|2.00|4.00|9.00|1.50|805890154396|||M|
146.54009|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||16.56|2.00|4.00|9.00|1.40|805890154457|||M|
146.54028|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||13.18|4.00|13.00|10.00|6.00||||M|
146.57010|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||15.30|2.00|4.00|9.00|1.40|805890155034|||M|
146.57012|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||15.30|3.10|6.40|4.00|0.90|805890155058|||M|
146.57014|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||14.02|3.10|6.40|4.00|0.90|805890155072|||M|
141.40021|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|150|True|60.08|5.38|9.38|7.25|8.00|805890114208|||M|
141.40022|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|150|True|60.08|5.38|9.38|7.25|8.00|805890114215|||M|
141.40023|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|35|True|48.84|5.38|9.38|7.25|8.00|805890114222|||M|
141.40024|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|35|True|48.84|5.38|9.38|7.25|15.00|805890114239|||M|
141.40033|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|30|True|48.28|5.38|9.38|7.25|12.80|805890319054|||M|
141.40034|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|30|True|48.28|5.38|9.38|7.25|12.80|805890319009|||M|
141.40041|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|7|True|32.19|5.38|9.38|7.25|7.00|805890113522|||M|
141.40042|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|7|True|32.19|5.38|9.38|7.25|7.00|805890113539|||M|
141.40043|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|7|True|33.02|5.38|9.38|7.25|9.00|805890113546|||M|
141.40044|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|7|True|33.02|5.38|9.38|7.25|9.00|805890113553|||M|
141.40053|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|10|True|33.46|5.38|9.38|7.25|11.00|805890113607|||M|
141.40054|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|10|True|33.46|5.38|9.38|7.25|11.00|805890113614|||M|
141.40049|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|True|37.59|5.38|9.38|7.25|12.00|805890113584|||M|
141.40050|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|False|37.59|5.38|9.38|7.25|12.00|805890113591|||M|
141.40057|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|40|True|51.21|5.38|9.38|7.25|11.00|805890113645|||M|
141.40058|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|40|True|51.21|5.38|9.38|7.25|8.00|805890113652|||M|
141.40060|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|False|39.04|5.38|9.38|7.25|11.00|805890113676|||M|
141.40061|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|150|True|48.84|5.38|9.38|7.25|8.00|805890113683|||M|
141.40062|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|150|True|48.84|5.38|9.38|7.25|8.00|805890113690|||M|
141.40059|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|True|39.04|5.38|9.38|7.25|11.00|805890113669|||M|
141.40073|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|20|True|36.13|5.38|9.38|7.25|9.00|805890113744|||M|
141.40074|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|20|True|36.13|5.38|9.38|7.25|9.00|805890113751|||M|
141.40077|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|35|True|38.60|5.38|9.38|7.25|10.00|805890138853|||M|
141.40078|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|35|True|38.60|5.38|9.38|7.25|10.00|805890138860|||M|
141.40085|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|True|36.67|5.38|9.38|7.25|10.00|805890113805|||M|
141.40086|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|True|36.67|5.38|9.38|7.25|10.00|805890113812|||M|
141.40091|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|60|True|62.00|5.38|9.38|7.25|12.00|805890195320|||M|
141.40092|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|60|True|62.00|5.38|9.38|7.25|12.00|805890195344|||M|
141.40097|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|True|68.31|5.38|9.38|7.25|14.00|805890382522|||M|
141.40098|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|True|68.31|5.38|9.38|7.25|14.00|805890382812|||M|
141.40099|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|55|True|47.83|5.38|9.38|7.25|11.50|805890383222|||M|
141.40100|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|55|False|47.83|5.38|9.38|7.25|11.50|805890383512|||M|
141.40101|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|True|68.31|5.38|9.38|7.25|0.20|805890624301|||M|
141.40105|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|68.31|5.38|9.38|7.25|17.06|805890384793|||M|
141.40106|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|68.31|5.38|9.38|7.25|17.06|805890384816|||M|
141.40102|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|True|68.31|5.38|9.38|7.25|0.20|805890625001|||M|
141.40103|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|True|39.51|5.38|9.38|7.25|11.10|805890359302|||M|
141.40104|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|True|39.51|5.38|9.38|7.25|11.10|805890359319|||M|
141.40109|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|True|39.51|5.38|9.38|7.25|9.75|805890530749|||M|
141.40110|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|False|39.51|5.38|9.38|7.25|9.75|805890530756|||M|
141.40505|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70.900000000000006|True|64.84|5.38|9.38|7.25|7.00|805890113904|||M|
141.40506|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70.900000000000006|True|64.84|5.38|9.38|7.25|7.00|805890113911|||M|
141.40507|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|True|72.48|5.38|9.38|7.25|7.00|805890113928|||M|
141.40508|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|15|True|72.48|5.38|9.38|7.25|7.00|805890113935|||M|
141.40509|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|30|True|48.84|5.38|9.38|7.25|6.00|805890113942|||M|
141.40510|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|30|False|48.84|5.38|9.38|7.25|6.00|805890113959|||M|
141.40513|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|55|True|47.83|5.38|9.38|7.25|6.00|805890319092|||M|
141.40514|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|55|True|47.83|5.38|9.38|7.25|6.00|805890319108|||M|
141.40515|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|55|True|72.04|5.38|9.38|7.25|7.00|805890113966|||M|
141.40517|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|40|True|63.47|5.38|9.38|7.25|8.00|805890114246|||M|
141.40518|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|40|True|63.47|5.38|9.38|7.25|8.00|805890114253|||M|
141.40516|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|55|True|72.04|5.38|9.38|7.25|7.00|805890113973|||M|
141.40523|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|10|True|71.15|5.38|9.38|7.25|6.00|805890114024|||M|
141.40524|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|10|True|71.15|5.38|9.38|7.25|6.00|805890114031|||M|
141.40525|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|25|True|72.48|5.38|9.38|7.25|7.00|805890114048|||M|
141.40526|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|25|True|72.48|5.38|9.38|7.25|7.00|805890114055|||M|
141.40531|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|40|True|75.53|5.38|9.38|7.25|6.00|805890114109|||M|
141.40532|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|40|True|75.53|5.38|9.38|7.25|6.00|805890114116|||M|
141.40533|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|150|True|89.71|5.38|9.38|7.25|8.00|805890114260|||M|
141.40534|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|150|True|89.71|5.38|9.38|7.25|8.00|805890114277|||M|
141.40537|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|55|True|53.68|5.38|9.38|7.25|6.00|805890319115|||M|
141.40543|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|150|True|63.47|5.38|9.38|7.25|8.00|805890114123|||M|
141.40544|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|150|True|63.47|5.38|9.38|7.25|8.00|805890114130|||M|
141.40545|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70|True|56.51|5.38|9.38|7.25|6.30|805890383802|||M|
141.40546|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70|True|56.51|5.38|9.38|7.25|6.30|805890384212|||M|
141.40538|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|55|True|53.68|5.38|9.38|7.25|6.00|805890319122|||M|
141.40539|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|True|72.04|5.38|9.38|7.25|8.00|805890172406|||M|
141.40540|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|False|72.04|5.38|9.38|7.25|8.00|805890172413|||M|
141.40551|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|68.31|5.38|9.38|7.25|7.00|805890137368|||M|
141.40552|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|68.31|5.38|9.38|7.25|7.00|805890137375|||M|
141.40553|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|40|True|51.21|5.38|9.38|7.25|7.00|805890114161|||M|
141.40554|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|40|True|51.21|5.38|9.38|7.25|8.00|805890114178|||M|
141.40563|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|55.51|5.38|9.38|7.25|6.90|805890054825|||M|
141.40564|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|55.51|5.38|9.38|7.25|7.30|805890054924|||M|
141.40565|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|54.68|5.38|9.38|7.25|6.25|805890344582|||M|
141.40566|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|54.68|5.38|9.38|7.25|6.25|805890344599|||M|
141.40569|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|56.25|5.38|9.38|7.25|7.30|805890359340|||M|
141.40570|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|False|56.25|5.38|9.38|7.25|7.30|805890359357|||M|
141.40571|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|80|True|86.40|5.38|9.38|7.25|6.72|805890467083|||M|
141.40575|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70|True|48.28|5.38|9.38|7.25|6.74|805890559566|||M|
141.40576|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70|True|48.28|5.38|9.38|7.25|6.74|805890559573|||M|
141.40572|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|80|True|86.40|5.38|9.38|7.25|6.72|805890467113|||M|
150.40352|||||Centric®|||Centric Brake Hose||Brake Hose||True|16.47|1.50|7.00|6.00|1.00|805890173724|||M|
150.40361|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.70|1.50|7.00|6.00|0.50|805890196556|||M|
150.40362|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.70|1.50|7.00|6.00|0.50|805890196563|||M|
150.40363|||||Centric®|||Centric Brake Hose||Brake Hose||False|27.10|1.50|7.00|6.00|0.50|805890350323|||M|
150.40364|||||Centric®|||Centric Brake Hose||Brake Hose||False|27.10|1.50|7.00|6.00|0.50|805890350613|||M|
150.40365|||||Centric®|||Centric Brake Hose||Brake Hose||True|15.89|1.50|7.00|6.00|0.50|805890350903|||M|
150.40366|||||Centric®|||Centric Brake Hose||Brake Hose||True|15.89|1.50|7.00|6.00|0.30|805890351023|||M|
150.40369|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.77|1.50|7.00|6.00|0.85|805890342632|||M|
150.40370|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.77|1.50|7.00|6.00|0.85|805890342922|||M|
150.40375|||||Centric®|||Centric Brake Hose||Brake Hose||False|20.21|1.50|7.00|6.00|0.85|805890247241|||M|
150.40376|||||Centric®|||Centric Brake Hose||Brake Hose||False|20.21|1.50|7.00|6.00|0.85|805890247258|||M|
150.40381|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.67|1.50|7.00|6.00|0.30|805890359876|||M|
150.40382|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.67|1.50|7.00|6.00|0.30|805890359883|||M|
150.40383|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|1.50|7.00|6.00|0.15|805890359890|||M|
150.40384|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|1.50|7.00|6.00|0.15|805890359906|||M|
150.40385|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.35|1.50|7.00|6.00|0.20|805890468073|||M|
150.40386|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.35|1.50|7.00|6.00|0.20|805890468080|||M|
150.40387|||||Centric®|||Centric Brake Hose||Brake Hose||False|22.18|1.50|7.00|6.00|0.25|805890468158|||M|
150.40388|||||Centric®|||Centric Brake Hose||Brake Hose||False|22.18|1.50|7.00|6.00|0.25|805890468165|||M|
150.40389|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.41|4.00|13.00|10.00|6.00||||M|
150.40390|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.41|4.00|13.00|10.00|6.00||||M|
150.40399|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.41|1.50|7.00|6.00|1.40|805890867623|||M|
150.40398|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.41|1.50|7.00|6.00|1.40|805890867616|||M|
150.43025|||||Centric®|||Centric Brake Hose||Brake Hose||True|22.63|1.50|7.00|6.00|0.30|805890080350|||M|
150.43316|||||Centric®|||Centric Brake Hose||Brake Hose||True|23.61|1.50|7.00|6.00|0.50|805890080466|||M|
150.43321|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.69|1.50|7.00|6.00|0.30|805890080503|||M|
146.57015|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||15.30|4.00|13.00|10.00|6.00||||M|
146.57026|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||17.33|4.00|13.00|10.00|6.00||||M|
146.60013|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||16.72|4.00|13.00|10.00|6.00||||M|
146.60024|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||19.31|2.00|4.00|9.00|1.40|805890155409|||M|
